2026-02-25 23:42:52.664 | INFO     | logging:callHandlers:1736 - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-02-25 23:42:52.666 | INFO     | logging:callHandlers:1736 - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-02-25 23:42:52.668 | INFO     | logging:callHandlers:1736 - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-02-25 23:42:52.669 | INFO     | logging:callHandlers:1736 - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-02-25 23:42:52.670 | INFO     | logging:callHandlers:1736 - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-02-25 23:42:52.671 | INFO     | logging:callHandlers:1736 - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-02-25 23:42:52.672 | INFO     | logging:callHandlers:1736 - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-02-25 23:42:52.672 | INFO     | logging:callHandlers:1736 - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-02-25 23:42:52.675 | INFO     | logging:callHandlers:1736 - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-02-25 23:42:52.677 | INFO     | logging:callHandlers:1736 - Scheduler initialized with all financial advisor jobs
2026-02-25 23:42:52.696 | INFO     | logging:callHandlers:1736 - Added job "Check for overspending alerts" to job store "default"
2026-02-25 23:42:52.698 | INFO     | logging:callHandlers:1736 - Added job "Check for spending anomalies" to job store "default"
2026-02-25 23:42:52.704 | INFO     | logging:callHandlers:1736 - Added job "Check savings goal progress" to job store "default"
2026-02-25 23:42:52.710 | INFO     | logging:callHandlers:1736 - Added job "Check for savings opportunities" to job store "default"
2026-02-25 23:42:52.712 | INFO     | logging:callHandlers:1736 - Added job "Generate weekly financial summaries" to job store "default"
2026-02-25 23:42:52.719 | INFO     | logging:callHandlers:1736 - Added job "Generate monthly financial summaries" to job store "default"
2026-02-25 23:42:52.722 | INFO     | logging:callHandlers:1736 - Added job "Update financial health scores" to job store "default"
2026-02-25 23:42:52.724 | INFO     | logging:callHandlers:1736 - Added job "Savings nearing completion reminders" to job store "default"
2026-02-25 23:42:52.728 | INFO     | logging:callHandlers:1736 - Added job "Savings completion reminders" to job store "default"
2026-02-25 23:42:52.730 | INFO     | logging:callHandlers:1736 - Added job "Overdue savings payments" to job store "default"
2026-02-25 23:42:52.731 | INFO     | logging:callHandlers:1736 - Added job "Daily system summary" to job store "default"
2026-02-25 23:42:52.733 | INFO     | logging:callHandlers:1736 - Added job "Payment request reminders" to job store "default"
2026-02-25 23:42:52.745 | INFO     | logging:callHandlers:1736 - Added job "Business without admin alerts" to job store "default"
2026-02-25 23:42:52.754 | INFO     | logging:callHandlers:1736 - Added job "Low balance alerts" to job store "default"
2026-02-25 23:42:52.761 | INFO     | logging:callHandlers:1736 - Added job "Inactive user reminders" to job store "default"
2026-02-25 23:42:52.767 | INFO     | logging:callHandlers:1736 - Added job "Weekly analytics report" to job store "default"
2026-02-25 23:42:52.774 | INFO     | logging:callHandlers:1736 - Added job "Notify about legacy pending payment requests" to job store "default"
2026-02-25 23:42:52.778 | INFO     | logging:callHandlers:1736 - Scheduler started
2026-02-25 23:42:52.781 | INFO     | logging:callHandlers:1736 - Scheduler started successfully
2026-02-25 23:42:52.783 | INFO     | main:on_startup:200 - ✓ Financial Advisor Scheduler started
2026-02-25 23:42:52.786 | INFO     | main:on_startup:208 - ============================================================
2026-02-25 23:42:52.789 | INFO     | main:on_startup:209 - APPLICATION READY
2026-02-25 23:42:52.793 | INFO     | main:on_startup:210 - ============================================================
2026-02-25 23:42:52.798 | INFO     | logging:callHandlers:1736 - Application startup complete.
2026-02-25 23:48:00.106 | WARNING  | logging:callHandlers:1736 - Run time of job "Overdue savings payments (trigger: interval[0:05:00], next run at: 2026-02-25 23:52:52 WAT)" was missed by 0:00:05.326309
